id,course_id,rate,date,display_name,comment
83209192,2975504,5.0,2021-04-23T14:15:12-07:00,Anne Marie,"Such an easy flowing course, and Jeff's voice is soothing, calming, and reassuring helping a new comer feel they can be successful in publishing their own book!"
114806748,4667288,5.0,2022-05-24T23:14:39-07:00,Anna,"It really does work effectively. I believe to learn all irregular verbs. So far, I 'm happy with it. Thanks a million!"
113799712,4202972,5.0,2022-05-11T20:04:52-07:00,Armando Herrera,La instructora es una persona con mucha experiencia y explica perfectamente las clases. Es un muy buen curso.
82429910,2989116,1.0,2021-04-14T08:49:36-07:00,Thiago José,"the instructor seems to known a lot but the sound quality is soo poor.

other thing is that he dos not give us access to a source code. and between one video to another he changes some parts os the code and do not even let us known."
126087152,4667048,5.0,2022-10-14T11:19:43-07:00,Quintin,Very well organized exams that shows great effort behind.
126090220,4667048,5.0,2022-10-14T12:00:56-07:00,Kymani,Excellent!
101486640,2986856,3.0,2021-11-30T12:39:40-08:00,Ranaa,"It would be beneficial to have more advanced tutorials for a business account that already exists, not on a beginner level."
110439086,4200744,5.0,2022-03-25T12:08:01-07:00,Arianne,really great content and examples
111299998,4200740,2.5,2022-04-06T10:55:55-07:00,Erika Yukali Silva,Esperava um pouco mais do curso.. Mas foi bom.
120325092,4668416,3.0,2022-08-03T06:46:42-07:00,Chris,Information is good but a little hard to understand. Mouse pointer isn't showing up well. Speed up. Need speak up and annunciate clearly.
59868986,2983404,1.0,2020-06-29T20:53:29-07:00,Hemant,"its just a basic course , you can get same information on youtube for free. its a waste of money . very disappointed."
108575894,2975494,5.0,2022-02-28T20:18:40-08:00,Pete,Much more comprehensive than I thought it would be.  An excellent starting point as well as additional resources for any business looking to create or improve their cybersecurity plan and make it bulletproof!
115220212,4667232,1.0,2022-05-30T07:59:54-07:00,Joy,Outdated version. 'Kinston' is 8 versions older than the current version. waste of money and requesting a refund. This version UI is not in industry practice anymore. Do not waste your money.
4111098,967422,2.5,2016-11-15T10:50:36-08:00,Michael S,"Very dry, not interesting."
71506646,3583306,5.0,2020-11-28T08:40:05-08:00,Kasey,Really like this course! I learned so much!
122549932,4767946,5.0,2022-08-31T09:40:34-07:00,Juan Barro,"Curso excelente, muy bien explicado"
125733872,4767946,5.0,2022-10-10T14:10:19-07:00,Danny Vega,contenido completo y bien explicado
92849724,4201582,2.5,2021-08-13T20:48:16-07:00,Cláudio Henrique Tolentino,Nada de novidade até agora. Só conversas... assistirei a mais umas aulas para decidir se assisto até o fim.
118559716,4767428,4.0,2022-07-12T07:15:20-07:00,Feryat,Very nice
122632638,4767128,5.0,2022-09-01T06:41:00-07:00,Surfcoats,simple and clear explanation of concepts.
125621274,4767612,5.0,2022-10-09T04:11:59-07:00,Florent,"Excellente formation de niveau intermédiaire afin de gagner en compétence et en autonomie pour la création d'applications complètes.
Peut être suivie avec .net 6 et MAUI, mais nécessite quelques recherches pour débloquer les 4/5 étapes ou cela coince."
125914474,4767612,4.0,2022-10-12T12:47:59-07:00,Gueye,"Très bon prof. Tout est clair on comprend vite et je trouve le déroulement du projet très complet. On perd pas de temps et surtout on s'éparpille pas dans tous les sens.
 
Seul bémol pas assez dynamique dans ses explications. 

Si c'est possible de zoomer l'éditeur de code car en fenêtre partager c'est vraiment tout petit.

Vraiment top !!"
118911270,4767474,4.0,2022-07-16T13:55:24-07:00,Dagmar,"Danke, ich konnte mir einiges herausziehen, da ich bereits fortgeschritten bin! Ich habe einiges Wertvolles in diesem Kurs gelernt!"
76492912,3584906,5.0,2021-01-29T02:08:42-08:00,さかいはのん,"先生のお話が聞きやすくてピアノの練習が楽しくなります。
前回のコースから受講しているので、また次のコースも待っています"
120613024,4768930,5.0,2022-08-07T05:48:33-07:00,Arsen,Great match!
121391994,4766984,5.0,2022-08-17T06:53:46-07:00,Isa,"I didn't really know what I was getting into :) and I am pleasantly surprised! The course is digestible yet very interesting. I learned a lot about my body and mind, and discovered many tools to manage my stress levels. I loved the guided meditations!"
89330234,3589826,3.5,2021-07-04T00:06:00-07:00,Ditiksha,"Course is good, but only voice problem, its not clear."
119462862,4767382,5.0,2022-07-23T15:43:21-07:00,Vivian Kelly,Curso maravilhoso!
120301810,4768920,5.0,2022-08-03T01:58:35-07:00,佐々木亜紀,とても分かりやすいです！先生の声がはっきりしてて記憶に残ります！他のコースも続けてみたいと思いました。
124998186,4769040,5.0,2022-09-30T09:36:37-07:00,Mario Kazuo Honda,"Muito bom.

Estava procurando por um curso sobre esses conteudo.
Se possivel gostaria que tivesse mais animações, ou criar um curso especifico só de animações."
123292608,4719972,5.0,2022-09-09T16:05:52-07:00,Pinar,"Çizim tekniklerinin alfabesinden başlayan Zorbay hocayı tanımak ve portre çizimlerini öğrenmek, hoşuma gitti. Çizimin temelini öğrenmek beni çok heveslendirdi."
73566256,3587136,4.5,2020-12-25T17:21:07-08:00,Hanaa,رائع جدا شكرا لكي
124039678,4768964,5.0,2022-09-19T13:22:10-07:00,Valdomiro Ferreira,"Gostei muito do curso, Ojetivo e Direto.   Obrigado."
120527536,4768384,5.0,2022-08-05T12:33:26-07:00,Sulaiman,THANK YOU
126018504,4084864,1.0,2022-10-13T16:44:40-07:00,Rosa,الاسلوب ممل جدا
126153816,4084864,4.5,2022-10-15T17:22:00-07:00,Neveen,محتوي علمي ممتاز
122627324,4768710,5.0,2022-09-01T05:43:51-07:00,Catherine,"This is a great course! It has a signifncat amount of information for a short course and more than I have seen on other short courses. It includes a great deal of information on the parts and the brain and their role in developemental trauma and the behaviours which occur. 
Additionally the research and case studies provided along side the information is very beneficial.
The diagrams included alongside the information make it very clear to understand and to follow. It was also very managable due to each section being broken down into shorter videos."
126453752,4768710,5.0,2022-10-19T08:50:05-07:00,Daisy,"Dr Bullock's explanation of developmental trauma has been extremely eye opening for me. What I've learned has gone on to inform every aspect of the work that I do, but has also taught me a different perspective on how I approach all sorts of interpersonal conflicts and issues in my day to day life outside of work as well. I would highly reccomend for anyone to learn about this, whether you feel like it relates directly to your carreer or not!"
126618064,4768710,5.0,2022-10-21T06:37:09-07:00,Halle,"Really interesting course, especially for someone with no prior knowledge of Developmental Trauma. The diagrams make it simple to understand and take in."
100303662,4085174,1.5,2021-11-15T19:33:40-08:00,Sthefany Carolina Rodríguez,No explica músculos.
79580292,3573147,5.0,2021-03-08T14:43:22-08:00,Claude-Sophie,Cours complet et précis
92634114,3573997,5.0,2021-08-11T11:19:52-07:00,Joseph A.,"We'll presented, sincere, from the heart. Easy to follow and worth participating in fully."
119614378,4765666,5.0,2022-07-25T18:52:51-07:00,Steven,Very useful! Something as simple as giving directions can be so difficult under pressure. I need a lot of help and practice and this Course was perfect for me. I very much recommend it!
86861930,4088124,5.0,2021-06-05T02:59:41-07:00,Cristina,Muy buenas explicaciones y la clase muy amena.
122152898,4769170,5.0,2022-08-26T12:54:33-07:00,Joseph,"Devops kültürünü faydalarını ve ilişkili kavramları görsel unsurlarla hocamız çok güzel açıklamış, eğitimin devamının geleceğini, kurs bittikten sonra Azure ile uygulamalı Devops mühendisliğini anlatacağını belirtti. kesinlikle tavsiye ederim."
110940628,3573889,2.0,2022-04-01T07:23:34-07:00,renato,"malisima experiencia, los videos a una resolcion que NO permite ver detalles de pantalla (720) he conseguido mejores videos y explicaciones en youtube, gratis. perdi dinero con ustedes, yo tenia experiencia previa con Domestika y hay una gran diferencia . ........"
98702408,4085534,3.0,2021-10-26T00:12:43-07:00,Balakrishnan,Accurate
27835780,575362,5.0,2019-02-24T08:44:33-08:00,Daniel,"The instructor is really friendly and nice, and if you get over the heavy accent, the instruction is objective and clear.

Udemy offers a transcription of the course.., it is really really bad.., probably some sort of google translation., so just take your time go back to re-listen it , and you should be fine.

The principles are quite close to Buddhist meditation, complemented by some visualization.

It is nice, I think I should definitely try it for at least 3 months and then take what it is worth it from the experience.

Overall I recommend it for the price I payed of 9 dollars."
69657956,3572891,5.0,2020-11-01T10:05:06-08:00,Luigi,"Great course, Ludovic strikes again. His experience is very helpful for any student interested in the topic. Try it, you will be satisfied."
69003854,3574103,5.0,2020-10-22T08:48:09-07:00,Dan,"Very easy easy to understand, great teaching style and I learned a lot of things that I didn’t know."
125468648,4765538,5.0,2022-10-06T17:49:48-07:00,Jessica,"Con Brunella imparare è facile e piacevole, le spiegazioni e le grafiche sono molto curate, e alla fine di ogni corso ti senti sicuro e pronto per cominciare. Oltre a nozioni teoriche e pratiche da anche consigli utili da amica. 
Spero aggiunga  tanti altri corsi ."
126567216,4765538,5.0,2022-10-20T14:25:11-07:00,Anna Paola,Adoro la professoressa e i suoi corsi ! È davvero impeccabile ed ha un talento straordinario nell esporre anche i concetti più complicati nel modo più semplice possibile
118647744,4766908,5.0,2022-07-13T06:12:07-07:00,Kaz,"Great course. I just completed course. The instructor speaks clearly and at a good pace. I now well understand AdventureWorks Lite tables, especially the use Bridge tables. The Datawarehouse section is my favorite. This is an essential course for anyone using the AdventureWorks sample database."
119806092,4766704,5.0,2022-07-27T17:55:56-07:00,이윤영,재미있게 공부할 수 있었습니다~!
123687492,4766780,2.0,2022-09-14T18:21:03-07:00,Carlos,No presenta ejemplos con el software.
120788282,4766728,5.0,2022-08-09T08:36:53-07:00,Mark,This is a awesome course for those eager to know the basic operations of a scissor lift
120775366,4766354,5.0,2022-08-09T06:10:14-07:00,Mark,Very informative and helpful course
119806412,4766304,5.0,2022-07-27T18:03:50-07:00,이윤영,재미있게 공부할 수 있었습니다~!
93202026,3580601,5.0,2021-08-17T23:54:07-07:00,Aden,"Ide sama cara2 yang bikin saya baru ""ngeh"""
81521218,3604796,4.5,2021-04-02T12:55:13-07:00,Glen,"Its a simple and short course...  but, it isn't short of ideas to help you make a transition to online sales to pivot or grow your business...  Loved it/!"
124066018,3605712,5.0,2022-09-19T22:21:22-07:00,A,Perfect course
100848618,4082128,4.0,2021-11-23T04:11:26-08:00,Zaccheus,Good for newbies
110057712,4082256,5.0,2022-03-21T01:35:59-07:00,Ernesto,Ejemplos muy sencillos de entender pero asombrosamente valiosos. Me esta encantado entender todo tan bien!!
120571896,4771776,2.5,2022-08-06T09:10:42-07:00,Rajneesh,The title of the course is misleading. The title should read as follows - How to Install WordPress on Local host for Free.
86900880,3603152,4.5,2021-06-05T15:21:31-07:00,Khanderao,"Best, helping in  career"
118972602,4766596,5.0,2022-07-17T18:17:53-07:00,tony,like it
109763964,3602798,4.0,2022-03-16T11:05:18-07:00,Marcelo Medeiros,"Gostei muito do conteúdo, a instrutora conhece bem do assunto e segue um boa linha de raciocínio, com certeza utilizarei coisas aprendidas aqui em minha vida. Obrigado, e sucesso!"
91622920,3603870,5.0,2021-07-29T16:53:00-07:00,Javier Dominguez,Muy bien el Curso!
121139860,4772252,5.0,2022-08-14T05:41:54-07:00,Bright,l believe that when l take good care about my restaurant business and also understand what my competitors are doing it will be very nice to reposition my business to my real target audience which will enable me give the best for the customers.
125800604,4772252,5.0,2022-10-11T07:56:46-07:00,Laspamas,"The competition is so much in this current business condition, identifying what will make you stand out is the best meaning your services can be unique and your clients will enjoy the way your workers handle them, its always good to provider better consistent business always."
121525148,4771682,4.5,2022-08-18T19:49:32-07:00,太郎,"講師がクーポン配ってるので安く受講できました。定価だと物足りない内容です。

コンテンツの中身ですが、既存のクレジットカード決済の手数料が高すぎることに驚きました。
それに比べてビットコインは非常に手数料が安くて、決済システムが実装しやすいですね。
ビットコインの決済システムを実装するのは、大変なことと思っていましたが、1日で実装できました。"
120817998,4082438,5.0,2022-08-09T15:24:17-07:00,Orlando,MORE INFO ON 3D
99047292,3605922,5.0,2021-10-30T02:10:46-07:00,Kate,"The Book Heartfelt childbirth was really informative and reading the birth stories really helped me get over my fears and know that I could go into my second child's birth without fear and genuinely be excited about it. I personally had quite a turbulent birth experience the first time around and looking back I feel that this could have been a different experience had I had the tools and knowledge that I learned through the Heartfelt childbirth book & program. To read the stories of women who had similar experiences and gone on to have a very positive and different the second experience gave me confidence that I could definitely do the same too!

The second time around I felt in control and calm compared to the first time where I was scared and panicky. I had had an emergency section the first time around and this time I was confident in my decision to aim for a vaginal birth. I trusted my body and enjoyed the journey to the hospital, knowing that every surge was bringing me closer to meeting my next child. Using Kate's breathing exercises really was key in helping me maintain this calm and controlled state. With the second birth I ended up having to go for an emergency section, but this time around I never felt scared or out of control and felt safe knowing that whatever direction the birth took I could maintain this state of calm and control through the Heartfelt childbirth program techniques and preparation.

I would highly recommend this book and program to assist with the birth that is unique to you and your baby!


I would highly recommend the Heartfelt childbirth program. The exercises from the programme enabled me to move with confidence and felt great to be active. Being in the water felt just amazing as it took any pressure off my joints giving me weightless freedom of movement. It especially took the pressure off my back and exercising in the water was so enjoyable, especially in the later months of pregnancy! As with any exercise you feel great afterward so being able to keep up exercising and suitably for pregnancy was really brilliant.

The breathing exercises also I highly recommend. I used them every day throughout pregnancy, they were key during the birth and I will continue to use them afterward. Practicing these breathing techniques and using them daily has been a huge support for me and they were just amazing during the birth to help me remain relaxed and focused.

I loved learning lifesaving skills as they are a huge asset to have. They are so important and it's great that it is part of this course. I would actually love to continue to skill up in this area after learning these skills.

The Heartfelt childbirth program really helped me prepare and had a holistic approach that covered in balance all the right aspects which gave me learning and confidence to look forward to my baby's Birthday and be excited about it.
Feeling physically and metally confident was so important and using breathing techniques really I cannot recommend Kate's Heartfelt childbirth program enough!

Thanks, Kate for your support, I loved the whole course, it made a huge difference for me!"
94568030,3611340,2.0,2021-09-03T05:38:07-07:00,Michaela,"The English is so bad I had to turn the sound off and just rely on the subtitles, which distracts from the shown content. Also I was expecting some best practices, but I am uncertain to which extend they were included.

Some error messages and notes that are shown in the examples are in French.

There is lack of explanation. The sentence just starts like ""It's important to.."", but no explanation to why and/or why not to choose a different setup.

Unfortunately I didn't get to the training before the Money-Back Guarantee ran out, otherwise I would ask for a refund.

2 stars only because there is SOME content."
123628850,4766180,5.0,2022-09-14T04:09:47-07:00,Marius,C'est une excellente formation avec des cas pratiques qui permet de bien comprendre les notions. Très satisfait par ce programme et je recommande vivement à toutes personnes souhaitant se former dans le montage vidéo. Merci
126301132,4766180,3.5,2022-10-17T20:01:58-07:00,Nrike,Car il est top
73110314,3608682,5.0,2020-12-19T04:01:54-08:00,Rahuljaison,excellent and wonderfull explanation thank u sir
124415478,3608024,4.0,2022-09-23T12:08:05-07:00,Ciro,Si fue una muy buena elección.
118506748,4080472,5.0,2022-07-11T16:42:51-07:00,敦桐,"講得非常好
但我希望老師還可以出一集所有linux的安裝菜單 我會買"
78166348,3604216,5.0,2021-02-18T21:00:23-08:00,Mathinson,"Thank you, i appretiate the work you all have done here. It makes me think clearer of math."
101821024,4080336,5.0,2021-12-04T17:44:42-08:00,Viridiana Yamile Melgoza,"Muy buen curso, me a ayudado a reflexionar más sobre mis acciones y fortalecer mi personalidad, contiene ideas muy claras de como lograr conocer nuestro éxito propio en la vida."
70048620,3601564,5.0,2020-11-07T06:06:32-08:00,Jéssica,"O curso foi muito bom, cheio de referências e conteúdo. É muito direto, terminei ele num sábado. É incrível a quantidade de ferramentas que ele te dá. Espero poder aplicá-lo com minhas equipes!"
121421768,4772234,5.0,2022-08-17T13:15:48-07:00,Tali,"Radical spirituality, wonderful, I fell in love with the katha upanishad ?"
116493668,3595948,1.0,2022-06-15T15:47:26-07:00,Margot,Très déçue . Je m'attendais à avoir plus   d'informations. Très saccadé et c'est comme si le formateur ne maîtrisait pas complètement le sujet. Exemples très basiques
122439866,4772586,5.0,2022-08-30T07:11:09-07:00,Lennon,"Muito interessante as aulas. Boa didática.
Melhoraria apenas o audio um pouco, mas tem um ótimo conteúdo"
119718952,4769962,5.0,2022-07-26T21:50:37-07:00,박민규,다시 개념잡는데 도움을 많이 준 강의입니다 감사합니다
124091680,4772528,4.0,2022-09-20T03:59:35-07:00,Beata,"Trochę za szybko, szczególnie tematy związane z modyfikowaniem już dostępnych szablonów. Autor czasami wypowiadał się mało precyzyjnie: ""wezmę to i dam to tam"" itp. Korzystałam z nieco nowszej wersji bubble, niż autor kursu, co momentami deprymowało. Przy okazji dziękuję za nety.pl oraz game-icons.net, których nie znałam, a są świetne!"
122812436,4770082,5.0,2022-09-03T15:17:21-07:00,Claudia,"Muito bem explicado, de uma maneira fácil, sem complicação. Deveria ter mais cursos deste nível. Importante e fácil de entender..."
102867784,4084630,2.0,2021-12-19T16:03:40-08:00,Gabriel Ribeiro,"Conteúdo extremamente raso (o que é diferente de introdutório), sem contar que há corte visível do conteúdo ao final, onde o professor afirma que irá continuar com as aulas e o curso simplesmente encerra.

O curso não cumpre nem com o que o anúncio promete, como por exemplo a questão das postagens em redes sociais, nem quanto ao registro de marcas e patentes."
77483346,3595440,5.0,2021-02-10T12:32:11-08:00,Chris,Nice quick course. Thanks so much!
119975608,3592322,3.0,2022-07-29T14:40:19-07:00,Venkatesha,Good
92702408,4084202,1.0,2021-08-12T05:39:26-07:00,Remi,"I am sorry to tell the true, but this is a must for your grow as teacher:
1 - Fix your typo (Use Microsoft word copy/paste your info) - if you want to be trusted by your students.
2 – Do not describe tools (a picture worth a thousand words) it takes precious time from your students.
3 – You seem to be reading a book (Too fast, breathe a little bit) Students don't want reading, we all want to see practice video. There are many eBooks on this subject.
4 – See others teacher how they do to make you a better teacher…
5 – First time is always the hardest… you will be OK… no worries…"
123382188,4771220,1.0,2022-09-11T09:07:43-07:00,Chinju,"No proof reading done by Udemy, really pathetic."
118479722,4771068,5.0,2022-07-11T09:37:55-07:00,Eduardo,"Tomar un curso de ventas puede ser considero ""uno más y ya"", pero Este curso sin duda comparte información valiosa para saber como cerrar una venta; como considerar si estamos bien o mas o menos como vendedor, (como nos sentimos), además que este certificado por Jurguen Klaric da un plus enorme, y la información que explica en ese rubro la verdad es muy claro y me ayudará a saber como generar ir mejorando mis proceso de ventas. Sin duda, deben tomarlo."
126001660,4769674,5.0,2022-10-13T11:39:02-07:00,Sergio Andres Polo,Excelente curso
108451238,4082498,2.0,2022-02-27T03:59:48-08:00,Chakir,Normaly there should be a tutorial/course to explain. I cannot find it.
9975713,568972,3.0,2017-10-03T05:54:56-07:00,Laura,"Hard to understand some times between accent , speed of talk it makes difficult to follow specually whrn you are trying to relax"
118735698,4770260,5.0,2022-07-14T04:58:53-07:00,Ankit,"Fantastic course and very thoroughly explained, I am impressed with your way of explaining things. you are incredible, thank you so much...you make my day...!!"
74686990,3600274,5.0,2021-01-07T09:40:19-08:00,Janosch,Ich hatte mir bereits Thrive Ultimatum geholt und konnte hier noch ein paar sinnvolle Tipps fürs Plugin mitnehmen. Sebastian spricht verständlich und erklärt gut :)
122829676,4082716,5.0,2022-09-04T01:28:36-07:00,Orion,Learnt how to make a Pop track
76159960,3597994,5.0,2021-01-25T08:33:49-08:00,Georgina,"Great, really uplifted me more than you can imagine. Thanks a lot xxx"
125728956,4770470,5.0,2022-10-10T12:55:57-07:00,Halilcan,Ogretici ve aciklayiciydi guzel kurs alabilirsiniz
125729124,4770470,4.5,2022-10-10T12:57:06-07:00,Beki̇r Soner,Astroloji merakım için aldım. Eğitimin iyi olacağını düşünüyorum.
125729158,4770470,5.0,2022-10-10T12:57:27-07:00,İbrahim Taha,Verdiğiniz faydalı bilgiler için çok teşekkür ediyorum hocam...
69453682,3600314,5.0,2020-10-29T02:54:26-07:00,Ahmed,شرح جميل جدا ومعلومات قيمة
123298700,4770328,4.5,2022-09-09T20:00:01-07:00,Younahshin,혼자 연습하는것보다 확실이 보면서 하는것이 연습을 더 하게되고 잘하게 됩니다
119598186,4759494,3.0,2022-07-25T13:13:26-07:00,Nadia,Not enough explanation about Jupyter notebooks or what to do when a problem arises
118318962,4759414,5.0,2022-07-08T16:14:42-07:00,Joseph,"This is amazing, I didn't know you could do these kind of things with Squarespace!"
119016988,4759610,5.0,2022-07-18T06:47:00-07:00,Osman,Çok faydalı kullanılan yöntemle kelimeler daha kolay ezberleniyor akılda kalıyor
90587038,3537408,5.0,2021-07-18T04:51:37-07:00,Dexter,"This course is teaching about The Torah/The Bible. If anyone interesting to know about that, this is a great introducing course to look for."
70234844,3536100,4.5,2020-11-10T03:51:11-08:00,Amr,"great course with very simple way for teaching the basics
Thanks Dr. Amr"
124617332,4759432,3.5,2022-09-26T12:56:16-07:00,Jack,"yes, seems straight forward and helpful"
126249376,3536422,1.0,2022-10-17T05:59:44-07:00,Adam,"Außer Spesen nichts gewesen! 
Sry, aber alles Kindergarten Tipps. 
Die erste Stunde recht flüssig, dann nur noch monoton."
126679320,3539442,4.5,2022-10-22T07:26:17-07:00,Devanshi,good
121433040,4760962,2.0,2022-08-17T17:13:46-07:00,Eren,"KODLAMALARI NERELER DE YAYINLAYABİLİRİZ BU KODLARI YAPARAK PARA KAZANILIR MI GOOGLE PLAYE YÜKLENİR Mİ NEREDEYSE BİRÇOK ÖNEMLİ ŞEYE DEĞİNİLMEMİŞ.ÜSTÜN KÖRÜ ANLATILMIŞ BİR KURS.İSLAMİ EĞİTİM VERİN.

https://dinimizislam.com/detay.asp?Aid=4032

https://www.youtube.com/shorts/XatdHJlbDE4"
121165348,4094716,5.0,2022-08-14T16:27:42-07:00,Shaverdi naseri,"Excellent.  this is my favourite course, I understand Arabic grammer now,I took many courses before, this is the best of all."
104341606,4096164,5.0,2022-01-07T00:48:34-08:00,Andre Ondo,"J'apprécie beaucoup la structure du cours, les explications sont claires, simples et pertinentes."
121574194,4760154,2.5,2022-08-19T09:43:47-07:00,Ryan,Some of the questions are marked incorrect even whil
122027380,3540058,1.0,2022-08-25T05:44:42-07:00,Aparna,Wrong answer fpor question 35
71983992,3599256,4.0,2020-12-03T23:47:54-08:00,Hanane,"Ik heb deze cursus aangeschaft omdat ik meer wilde weten over voeding en wat voeding met je lichaam doet. In eerste instantie ook om af te vallen, maar ik vind het nu belangrijker dat ik me goed voel. Deze cursus gaat over meer dan alleen voeding, ontzettend vele informatie waar je ook echt iets mee kan. De schema's vind ik ook nuttig omdat je zo een goed beeld krijgt over wat je eigenlijk eet op een dag."
123209236,3543032,5.0,2022-09-08T16:15:30-07:00,Maykel,"Hasta el momento bien, un poco corto lo siento, quizás ejemplos vendrían bien, sien embargo resalto muy buena producción, excelente dicción del docente, así como el hilo conductor va muy bien. Lo recomiendo para empezar a comprender como poder grabar un video curso de manera ordenada y estructurada."
117614268,4757630,5.0,2022-06-29T21:14:04-07:00,Susan,Well explained exercises and very good logic and great explainations of the program.
122190616,4765156,4.5,2022-08-27T05:21:59-07:00,Faysal,"Bu kursu, karşıma çıkan muazzam bir nimet olarak görüyorum. Bunun değerini bilmeyi ve Radife Hoca'nın son derece verimli eğitimini hakkı ile tamamlayıp gerçek anlamda Farsça'yı öğrenmeyi ümid ediyorum. Dil öğreniminde doğru hocaya denk gelmenin ne derece mühim bir mesele olduğunu yaşayarak öğrendim. Gönülden teşekkür ederim Radife Hocam."
97712204,4098056,4.5,2021-10-12T16:49:32-07:00,Charlie,Tons of useful information from a professional.
69808216,3529988,5.0,2020-11-03T13:25:29-08:00,김정산,"편하게 이야기를 듣는 시간이지만, 저도 이렇게 해보고 싶다 라는 마음이 먹어지네요. 좋은 조언 감사합니다."
121647480,4757248,4.0,2022-08-20T18:50:28-07:00,R,"説明はすごくわかりやすくて良いです。
機材（マイク）のせいか、声がこもって聞こえる時があります。"
117632286,3529574,5.0,2022-06-30T01:39:33-07:00,Albert,Great content and explanation.
118661998,4757050,5.0,2022-07-13T08:53:43-07:00,Haley,Yes very informative and helpful!
117550904,4756820,5.0,2022-06-29T05:38:28-07:00,Kadian,"This is an excellent course to learn to think like a programmer. The instructor clearly explains basic programming concepts using Python, which is also a plus."
118651126,4757066,5.0,2022-07-13T06:49:20-07:00,Hoang,Very concise and provides enough information to start an engagement
118953482,4757056,5.0,2022-07-17T10:02:18-07:00,Samir,Loved this course! It really seemed to boil down the key concepts into the essential elements - I can't believe I learned so much in less than one hour. Can't wait to check out the rest of the healthcare content here.
118500802,4756738,5.0,2022-07-11T14:31:41-07:00,Tharcisio Americo Prates,"Curso excelente. As estratégias são bem definidas, que farão realmente a diferença para o meu negócio. O Sidney soube passar de uma forma bem didática para um facilitar entendimento, além de detalhar bem cada uma delas. Estou ansioso pelos próximos cursos do Salve Seu Negócio! Recomendo muito!"
125008622,4758510,5.0,2022-09-30T12:03:26-07:00,Ashwini,she is very good at teaching
122576904,4096652,5.0,2022-08-31T15:55:20-07:00,Lawliet,Jee! This course is so underrated ! .She's an amazing  maestra and deserve more estudiantes.
89707876,4097232,5.0,2021-07-07T23:08:19-07:00,Janani,Took me to another world.My mind became very calm and peaceful.
87484056,4097088,4.0,2021-06-12T09:46:24-07:00,yuriko,執筆内容を考える時間は必要ですが、ワークに沿ってまずはやってみよう！という気持ちになりました。
118251222,4757150,5.0,2022-07-07T19:21:56-07:00,Eliacin,"Excellente curso, el contenido se centra en los puntos claves y las explicaciones son claras."
124165662,4758060,5.0,2022-09-20T22:39:44-07:00,Vony,"Toutes les étapes sont bien renseignées et le formateur partage son expérience également. Serait-il possible d'avoir quelques retours des personnes ""opérées"" en guise de témoignages ? Merci en tout cas !"
122794928,4758366,5.0,2022-09-03T08:33:32-07:00,Joanna,I loved this course  and I do appreciate all the tools and tips you shared in both part. Thank you so much!
102817410,3532080,4.5,2021-12-18T15:56:01-08:00,Walter,A good reference. I will be returning often.
85466888,3533520,2.5,2021-05-20T15:43:26-07:00,Omar,le falta as enseñanzas como los cierres de seguridad y los flujos de energía de los órganos.
123272780,4760844,5.0,2022-09-09T10:05:26-07:00,Plácido,"Excelente curso, lo recomiendo, siguiendo el paso a paso del curso, elabore una propuesta inicial de proyecto.
Muchas gracias!!"
117778052,4758308,5.0,2022-07-01T16:17:29-07:00,Michael,So fun to learn!
124969912,3532060,5.0,2022-09-30T03:47:13-07:00,Bhupinderjit,excellent videos.
72283148,3561471,5.0,2020-12-08T04:46:33-08:00,Praharsha,It is really informative and brief and focuses on the needs of a portfolio accurately.
73649798,3559543,5.0,2020-12-27T00:09:09-08:00,Sumit,"Awesome, The way of teaching superb."
118914446,3562623,4.5,2022-07-16T15:50:25-07:00,Crystal,"I am a birth doula and this course offered practical and usable language and phrases to use in the birth space under different circumstances.  
Some of the discussions were difficult to hear because of the format of the lectures."
121616956,4758384,4.0,2022-08-20T05:28:01-07:00,Kristine,"So far, very good. Detalized and clear information. Unfortenatley in Section 1, there were no availible files for downloading to play along."
118400178,4758858,2.0,2022-07-10T08:57:24-07:00,Darren,stalling way too much...just get on with the training already
104253940,4091304,5.0,2022-01-06T04:54:39-08:00,Marlon Vinicius,Esta nova atualização do conteúdo do curso ficou ótima!
126566476,4763888,4.0,2022-10-20T14:10:03-07:00,EL YAZNASSNI,merci à l'enseignant et  à votre sites
99034548,4091458,1.0,2021-10-29T19:30:31-07:00,Stephane,Why call it a simulation when it’s not. This guy just went to a dump and picked up questions without even verifying the answers. Most of the answers are wrong. I need my money back. I bought a false description.  Don’t buy this. Go to someone else. His answers are mostly wrong. And it’s a copy and paste from a dump.
120027920,4764062,5.0,2022-07-30T14:09:18-07:00,Mayra,Muy bueno
120103128,4758472,4.5,2022-07-31T23:21:43-07:00,DEVA,THANKS
105697816,3557991,3.5,2022-01-22T20:34:23-08:00,Laura,"Me pareció que el contenido es de utilidad aun cuando siento que puede tener más contenido sobre la vida de los alimentos abiertos. Punto de mejora, dar más estructura a sus clases y a la hora de abordar el tema de la sección. Mucho éxito a la instructora."
114946730,3559817,5.0,2022-05-26T08:24:44-07:00,Mario Huerta,Muy interesante y con información muy completa
120689554,4763264,5.0,2022-08-08T07:01:54-07:00,Cecilia Monroy,"Excelente curso, con una tematica muy importante y tratada de una manera muy didáctica y visual."
94152254,4091326,5.0,2021-08-29T14:42:09-07:00,Amit,Perfect way to present
